{@TESTJET_VAC_OFF|180721093316|CISCO-18}
D: lctl_conn P: J2 -30437.7 f 12.0 79.0
D: lctl_conn P: J4 -29403.3 f 13.0 85.0
D: lctl_conn P: H5 -30510.9 f 13.0 85.0
D: lctl_conn P: J6 -30775.1 f 13.0 85.0
D: lctl_conn P: H2 -28962.5 f 13.0 85.0
D: lctl_conn P: H7 -30679.6 f 14.0 86.0
D: lctl_conn P: H3 -26468.9 f 14.0 86.0
D: lctl_conn P: J8 -35735.3 f 14.0 87.0
D: lctl_conn P: H6 -30657.3 f 14.0 88.0
D: lctl_conn P: H4 -30191.1 f 14.0 90.0
D: lctl_conn P: A1 -30281.8 f 14.0 90.0
D: lctl_conn P: G5 -26671.0 f 15.0 92.0
D: lctl_conn P: A3 -29500.4 f 15.0 95.0
D: lctl_conn P: G7 -31679.0 f 15.0 94.0
D: lctl_conn P: G1 -30350.2 f 15.0 97.0
D: lctl_conn P: F4 -26655.1 f 15.0 95.0
D: lctl_conn P: H8 -30487.1 f 15.0 95.0
D: lctl_conn P: F6 -30313.6 f 15.0 95.0
D: lctl_conn P: F2 -24671.5 f 15.0 96.0
D: lctl_conn P: E3 -28233.7 f 15.0 96.0
D: lctl_conn P: B3 -29237.8 f 15.0 97.0
D: lctl_conn P: B5 -29202.8 f 16.0 97.0
D: lctl_conn P: E4 -29171.0 f 16.0 97.0
D: lctl_conn P: G3 -29425.6 f 16.0 97.0
D: lctl_conn P: E6 -29670.7 f 16.0 99.0
D: lctl_conn P: E7 -29591.1 f 16.0 98.0
D: lctl_conn P: E2 -27649.7 f 16.0 99.0
D: lctl_conn P: A5 -27041.8 f 16.0 101.0
D: lctl_conn P: D3 -28687.2 f 16.0 99.0
D: lctl_conn P: A7 -28925.9 f 16.0 99.0
D: lctl_conn P: E5 -28820.9 f 16.0 99.0
D: lctl_conn P: B2 -28018.9 f 16.0 100.0
D: lctl_conn P: B7 -33475.6 f 16.0 102.0
D: lctl_conn P: B6 -29530.7 f 16.0 103.0
D: lctl_conn P: D7 -36616.9 f 16.0 102.0
D: lctl_conn P: D5 -30838.7 f 16.0 101.0
D: lctl_conn P: C4 -30140.1 f 16.0 103.0
D: lctl_conn P: E1 -28964.1 f 17.0 104.0
D: lctl_conn P: B4 -30412.3 f 17.0 103.0
D: lctl_conn P: D1 -28863.9 f 17.0 103.0
D: lctl_conn P: C6 -29623.0 f 17.0 104.0
D: lctl_conn P: F8 -29747.1 f 17.0 105.0
D: lctl_conn P: B8 -31066.3 f 16.0 104.0
D: lctl_conn P: E8 -29460.6 f 17.0 105.0
D: lctl_conn P: C8 -31362.3 f 17.0 109.0
D: lctl_conn P: H1 -29433.6 f 18.0 114.0
D: lctl_conn P: B1 -33453.3 f 19.0 118.0
D: lctl_conn P: C2 -29389.0 f 21.0 128.0
--------------------
D: mgmt P: 25 -30577.8 f 2.0 25.0
D: mgmt P: 33 -30070.1 f 2.0 25.0
D: mgmt P: 13 -29869.6 f 2.0 26.0
D: mgmt P: 10 0.1 f 1.0 10.0
D: mgmt P: 30 -29720.0 f 2.0 25.0
D: mgmt P: 18 0.1 f 1.0 10.0
D: mgmt P: 22 0.2 f 1.0 10.0
D: mgmt P: 21 0.5 f 1.0 10.0
D: mgmt P: 19 0.1 f 1.0 10.0
D: mgmt P: 9 -30221.3 f 2.0 26.0
D: mgmt P: 34 -30135.4 f 2.0 27.0
D: mgmt P: 2 -29966.7 f 2.0 27.0
D: mgmt P: 46 -29877.6 f 40.0 246.0
D: mgmt P: 50 -29860.1 f 42.0 256.0
D: mgmt P: 64 -30440.9 f 43.0 261.0
D: mgmt P: 41 -30122.6 f 43.0 262.0
D: mgmt P: 58 -30003.3 f 43.0 264.0
D: mgmt P: 42 -29850.5 f 43.0 264.0
D: mgmt P: 55 -29793.2 f 43.0 265.0
D: mgmt P: 63 -29720.0 f 44.0 268.0
D: mgmt P: 54 -30175.2 f 44.0 271.0
D: mgmt P: 59 -29880.8 f 44.0 271.0
D: mgmt P: 48 -29357.2 f 46.0 278.0
D: mgmt P: 60 -30942.2 f 50.0 304.0
D: mgmt P: 51 -30437.7 f 51.0 310.0
D: mgmt P: 53 -27756.3 f 52.0 319.0
D: mgmt P: 47 -30359.7 f 197.0 1198.0
D: mgmt P: 45 -30100.4 f 200.0 1224.0
--------------------
D: rctl_conn P: J2 -29880.8 f 6.0 80.0
D: rctl_conn P: J4 -30760.8 f 11.0 84.0
D: rctl_conn P: J6 -25082.9 f 5.0 87.0
D: rctl_conn P: J8 -28552.0 f 10.0 88.0
D: rctl_conn P: H2 -29412.9 f 4.0 91.0
D: rctl_conn P: H5 -29376.3 f 7.0 90.0
D: rctl_conn P: H7 -29467.0 f 9.0 91.0
D: rctl_conn P: H4 -30062.2 f 9.0 93.0
D: rctl_conn P: H3 -24311.9 f 14.0 94.0
D: rctl_conn P: H6 -27826.3 f 10.0 94.0
D: rctl_conn P: G5 -28961.0 f 12.0 99.0
D: rctl_conn P: G3 -29015.1 f 14.0 96.0
D: rctl_conn P: F4 -29559.3 f 10.0 102.0
D: rctl_conn P: G7 -29416.1 f 13.0 99.0
D: rctl_conn P: E3 -29293.5 f 14.0 99.0
D: rctl_conn P: E2 -27905.9 f 12.0 102.0
D: rctl_conn P: H8 -27099.1 f 11.0 100.0
D: rctl_conn P: B1 -29139.2 f 6.0 100.0
D: rctl_conn P: E4 -28967.3 f 14.0 100.0
D: rctl_conn P: G1 -28924.4 f 10.0 102.0
D: rctl_conn P: E1 -26755.3 f 16.0 104.0
